p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.25049876738205e-13	1.15751901331556	0.446	0.182	4.09388286465535e-09	6	VPS29
1.29164557991806e-13	0.63713698097875	0.488	0.204	4.22858929953574e-09	6	CDKN2D
2.56570690781786e-13	0.850103320726441	0.398	0.151	8.39961127481412e-09	6	APLP2
2.87447980812286e-13	1.07584579303456	0.301	0.099	9.41047199583261e-09	6	TSPAN14
3.02041894440638e-13	0.556506908424992	0.916	0.628	9.8882475401976e-09	6	CLIC1
3.11617149036243e-13	0.714072509063164	0.494	0.207	1.02017222251485e-08	6	LAMTOR2
4.04116165018907e-13	0.726279290925229	0.446	0.178	1.3229955010389e-08	6	ACTR2
4.30308718481008e-13	0.602591007415015	0.657	0.322	1.40874468256312e-08	6	CYTIP
4.32382279813992e-13	0.918717152423289	0.355	0.13	1.41553310765505e-08	6	SNAP23
4.55188124330663e-13	0.656292378891033	0.524	0.224	1.49019488143373e-08	6	CTSD
4.89195852437744e-13	0.602657323743027	0.687	0.333	1.60152938171069e-08	6	PRDX5
5.02445987683527e-13	1.18962724714831	0.325	0.11	1.64490767447833e-08	6	ARPC1A
5.39329685905932e-13	0.915442037912213	0.373	0.139	1.76565752571884e-08	6	PARVG
6.60008696027397e-13	0.459550975715906	0.5	0.206	2.16073646905449e-08	6	CEBPD
6.95635037769992e-13	0.87042262968348	0.44	0.18	2.2773699866514e-08	6	GBP2
7.77357783471058e-13	0.715433271507885	0.524	0.224	2.54491391152755e-08	6	DBNL
8.38024712619355e-13	0.812149388926328	0.349	0.128	2.74352530417324e-08	6	SH3GLB1
8.77370507902728e-13	1.02237419295322	0.777	0.456	2.87233556877195e-08	6	TPM3
9.3799808191368e-13	1.08695222168813	0.554	0.28	3.070818120569e-08	6	NOP10
1.16504378587435e-12	0.931940834101844	0.289	0.096	3.81412034619543e-08	6	CECR1
1.45098886584936e-12	0.687750958360292	0.283	0.095	4.75024734901764e-08	6	SRA1
1.52755697976503e-12	0.938994502962545	0.349	0.13	5.00091604035474e-08	6	PSMA4
1.64504623155804e-12	1.10128126026464	0.283	0.096	5.38555235287471e-08	6	KLF3
1.74684242597649e-12	0.789595783262455	0.458	0.191	5.71881273416182e-08	6	GLIPR1
2.12718405409967e-12	1.03799314051002	0.271	0.09	6.96397515631151e-08	6	ATP2B1
2.46647441075731e-12	0.777110980719752	0.313	0.11	8.07474392593728e-08	6	TREX1
2.94795099306917e-12	0.933348770289125	0.283	0.095	9.65100196110985e-08	6	PFKL
4.12492601270941e-12	1.0259937911485	0.283	0.096	1.35041827804081e-07	6	IL10RB
6.10824375632391e-12	0.689487139338288	0.44	0.185	1.99971684094532e-07	6	TGFB1
7.77031044911644e-12	0.438731615829458	0.675	0.321	2.54384423483174e-07	6	CSNK2B
9.79277003708853e-12	0.650236293654153	0.476	0.207	3.20595705474204e-07	6	FMNL1
1.00291927898887e-11	0.608213636048815	0.56	0.262	3.28335713555375e-07	6	LAMTOR5
1.02815487445971e-11	0.917134348174551	0.343	0.132	3.36597342800619e-07	6	GNAI3
1.03658247184613e-11	1.42325232462501	0.488	0.227	3.39356369632988e-07	6	RTN4
1.25160131971536e-11	0.78451715930416	0.729	0.444	4.09749240048415e-07	6	NDUFA13
1.74205958160771e-11	0.597358613572655	0.627	0.308	5.70315465826732e-07	6	EVI2B
1.94009755823319e-11	0.906804618999645	0.47	0.209	6.35149138614381e-07	6	CD97
1.96155046835797e-11	0.656239690730705	0.837	0.535	6.42172392331032e-07	6	BRK1
2.05843251389889e-11	0.561778803136444	0.639	0.338	6.73889636400218e-07	6	COX5A
2.15301135682745e-11	0.818350998596696	0.325	0.121	7.04852857998169e-07	6	ETFA
2.22153712169522e-11	0.846974586590822	0.313	0.115	7.27286822900582e-07	6	RTN3
2.6010866670824e-11	0.874663681511667	0.392	0.163	8.51543753069435e-07	6	SPG21
2.87109077012047e-11	0.421416224297755	0.958	0.825	9.39937696322039e-07	6	SLC25A6
3.07011370013527e-11	1.50761948061569	0.404	0.17	1.00509382315028e-06	6	IDH2
3.59319710370217e-11	0.738643452410447	0.47	0.211	1.17634086781002e-06	6	EIF6
3.70170601230003e-11	0.91104643505313	0.277	0.099	1.21186451430678e-06	6	POLR3K
4.35568035412375e-11	0.59967217245044	0.657	0.345	1.42596263433303e-06	6	RAP1B
4.5599102001166e-11	0.86585648694092	0.452	0.21	1.49282340131417e-06	6	LAPTM4A
4.56849271711122e-11	0.731802212835543	0.283	0.101	1.49563314572787e-06	6	TXNDC17
4.82872035676295e-11	0.672281135497877	0.464	0.205	1.58082647039706e-06	6	WAS
5.1036833816914e-11	0.749719784849564	0.687	0.368	1.67084386549813e-06	6	HCLS1
5.61787820005785e-11	0.644120037292996	0.62	0.306	1.83918096513494e-06	6	ATP5J2
5.6303673428504e-11	0.528426896517466	0.608	0.291	1.84326966070237e-06	6	C20orf24
6.32669735835149e-11	0.755362386059555	0.307	0.114	2.07123418117711e-06	6	MTHFS
6.52962341923174e-11	0.537081977285382	0.813	0.482	2.13766811498809e-06	6	ARL6IP4
6.53339465363473e-11	0.918877627651149	0.283	0.105	2.13890274170694e-06	6	UBE2J1
6.61011807703236e-11	0.926019853609051	0.367	0.154	2.16402045605885e-06	6	SHKBP1
7.55056038129176e-11	0.767751406076541	0.307	0.114	2.4719024576273e-06	6	GNG2
1.50338529428667e-10	1.0482725540022	0.41	0.18	4.92178277643569e-06	6	PPT1
1.64561319722647e-10	0.728447942082649	0.56	0.276	5.38740848508001e-06	6	CLTA
1.71320638868203e-10	0.484165483814611	0.548	0.262	5.60869507526724e-06	6	CNPY3
1.96858255959695e-10	1.14538009060281	0.289	0.108	6.44474558360848e-06	6	MLX
2.2020211887388e-10	1.64220015786274	0.307	0.12	7.2089769676931e-06	6	GCA
2.21232749146587e-10	0.714619280295801	0.367	0.148	7.24271774156096e-06	6	C7orf50
2.27640400982862e-10	0.894190958595529	0.289	0.108	7.45249144737693e-06	6	GNB1
2.53442663411492e-10	1.00421143508772	0.289	0.111	8.29720591476543e-06	6	PKN1
2.53662983191868e-10	1.07795017174836	0.41	0.179	8.30441874373539e-06	6	ATP1A1
2.6617883642988e-10	0.831706562071828	0.41	0.18	8.7141627470414e-06	6	SERPINB6
2.81009538488437e-10	0.198613694163144	0.458	0.201	9.19969027103444e-06	6	SDHB
2.98438040245509e-10	0.529175371827075	0.765	0.467	9.77026456155748e-06	6	PRR13
3.28817796524832e-10	0.996365873332392	0.265	0.097	1.076483702263e-05	6	NR4A1
3.74925702053424e-10	1.00339164287416	0.566	0.289	1.2274317633825e-05	6	PRDX1
3.95494980561676e-10	0.953896236981885	0.289	0.111	1.29477146736281e-05	6	DEDD2
5.33538900116926e-10	0.534593850198058	0.458	0.212	1.74669965120279e-05	6	RER1
5.67949507376761e-10	1.02168791795042	0.319	0.129	1.85935309725004e-05	6	PLSCR1
6.08797667319692e-10	0.462345461091652	0.976	0.795	1.99308180327121e-05	6	CORO1A
6.59614295617594e-10	0.459871465204591	0.41	0.176	2.15944528099288e-05	6	RILPL2
6.74277648662999e-10	0.801254482180593	0.434	0.201	2.20745016619292e-05	6	VDAC1
6.81338023988168e-10	1.22399248837879	0.434	0.2	2.23056442293247e-05	6	NDUFB5
6.96902009910778e-10	1.09115532380918	0.271	0.102	2.28151780004591e-05	6	TIMM8B
6.97936778813094e-10	0.575087022936791	0.422	0.182	2.28490542647831e-05	6	WASF2
7.29259221608094e-10	1.21630746890675	0.259	0.097	2.38744883970058e-05	6	MIDN
7.34672615192626e-10	0.523544376931425	0.578	0.301	2.40517120761762e-05	6	CASP4
7.62099488390817e-10	0.986454639672909	0.253	0.093	2.49496130509386e-05	6	MRPL27
7.80464393300902e-10	0.849666703211267	0.542	0.266	2.55508433078849e-05	6	RAB5C
9.12642263155399e-10	0.821140864390013	0.506	0.248	2.98780824111814e-05	6	WDR1
1.05223239663559e-09	0.408812699477584	0.361	0.153	3.44479842010558e-05	6	CORO1B
1.13169556939924e-09	0.339140407570643	0.934	0.684	3.70494495509923e-05	6	CD48
1.24802399987804e-09	0.686544872486095	0.386	0.169	4.08578097080072e-05	6	C7orf73
1.3280088214012e-09	0.673841651724515	0.283	0.107	4.34763527950325e-05	6	SLIRP
1.33321738476333e-09	0.564935812485212	0.367	0.154	4.3646870742382e-05	6	MIR142
1.37148163423674e-09	0.591081507987013	0.554	0.274	4.48995657416425e-05	6	MRPL23
1.42428511961567e-09	0.448198347754027	0.952	0.801	4.66282462459779e-05	6	PPDPF
1.46607546938878e-09	0.437478791294569	0.669	0.354	4.79963787168499e-05	6	ATP6V1F
1.5201762233926e-09	0.786800207812334	0.271	0.102	4.97675292014268e-05	6	PLIN2
2.27869532183008e-09	0.600686272438456	0.434	0.198	7.45999274460731e-05	6	LSM10
2.4600687137666e-09	0.446529705150024	0.771	0.426	8.0537729551291e-05	6	C11orf31
2.49743268327366e-09	0.93345230461943	0.259	0.099	8.17609511850129e-05	6	MSRB1
2.56663008752592e-09	0.757822498984007	0.349	0.153	8.40263358054237e-05	6	TXN2
2.5853561674706e-09	0.553187083668889	0.253	0.093	8.46393902106526e-05	6	CTNNBL1
2.69131129290733e-09	0.812187443547758	0.367	0.163	8.81081491072001e-05	6	NMI
2.73143055648839e-09	0.784840561016268	0.392	0.185	8.9421573558317e-05	6	YWHAH
2.80004051353024e-09	1.21792013938832	0.325	0.135	9.1667726331953e-05	6	PMVK
3.64046895957896e-09	0.592188060794786	0.38	0.163	0.000119181672798696	6	PSMC3
3.88430371547568e-09	0.64099396656997	0.355	0.153	0.000127164335037243	6	ZFAND6
5.22161775377239e-09	0.424341363679711	0.319	0.134	0.000170945322023001	6	NCOA4
5.2869335817608e-09	0.440811871157693	0.349	0.15	0.000173083631599685	6	SMAP2
5.61710977962724e-09	0.51306851455272	0.62	0.329	0.000183892939965436	6	WDR83OS
7.5907353139665e-09	1.22051389559282	0.361	0.161	0.000248505492708635	6	ZNHIT3
7.64278840052017e-09	0.8282280536947	0.331	0.145	0.000250209606656229	6	LAP3
7.87087951116005e-09	0.613175356982079	0.47	0.223	0.000257676853436358	6	PGAM1
7.90299865094382e-09	0.538528682157303	0.41	0.187	0.000258728369834599	6	IDH3G
8.20505857540548e-09	0.730023668405293	0.307	0.133	0.000268617207641625	6	FAM32A
1.12225354114672e-08	0.556136325869968	0.759	0.43	0.000367403364300615	6	BST2
1.12584871852359e-08	0.653342249190679	0.392	0.178	0.000368580353470253	6	PPCS
1.23660358011585e-08	0.566485935525512	0.47	0.229	0.000404839280058326	6	SAMHD1
1.26619470326469e-08	0.504904828215519	0.259	0.1	0.000414526821954795	6	TMEM141
1.30013974019449e-08	0.499784655037048	0.849	0.545	0.000425639748144872	6	PSMA7
1.32694250914499e-08	0.856818224496252	0.367	0.17	0.000434414438643887	6	SSR3
1.36773846109382e-08	0.786553582604293	0.289	0.12	0.000447770217392895	6	MTPN
1.39671420332341e-08	0.618630545705417	0.548	0.277	0.000457256295884017	6	SELK
1.41224652848127e-08	0.660440075579407	0.319	0.136	0.000462341268494197	6	STX10
1.41376036860503e-08	0.804669103681031	0.283	0.116	0.000462836869473914	6	AOAH
1.43780075950082e-08	0.654464491135094	0.464	0.226	0.000470707212645378	6	ICAM2
1.44927426931022e-08	0.505529970490813	0.813	0.507	0.00047446341028678	6	SLC25A3
1.52469612698133e-08	0.673960670063141	0.711	0.415	0.000499155018051149	6	ATP5G3
1.68160622455594e-08	0.901096635133616	0.265	0.105	0.000550524245795125	6	ERICH1
1.75772332558402e-08	0.660516493273011	0.289	0.118	0.000575443462329695	6	TMEM134
1.868703580639e-08	0.865864764245208	0.277	0.115	0.000611776178229597	6	RAB18
1.89174005949101e-08	0.762039870671368	0.259	0.103	0.000619317860676166	6	MX2
1.91429555231409e-08	0.254405354397689	1	0.993	0.000626702077916587	6	TMSB10
2.18581618541564e-08	0.549849297003874	0.566	0.295	0.000715592502781373	6	ATP5C1
2.25451677649269e-08	0.758491364166668	0.265	0.107	0.000738083702288178	6	CD4
2.41750185197928e-08	0.681940341555949	0.361	0.165	0.000791441756300975	6	ERP44
2.48893283404655e-08	0.702781284978173	0.53	0.284	0.000814826831210161	6	ARF5
2.61887754959892e-08	0.82682640493762	0.277	0.115	0.000857368132187694	6	PDCL3
2.76351883869868e-08	0.732293890696552	0.506	0.268	0.000904720797413175	6	ABRACL
2.78144780708406e-08	0.558434472088806	0.373	0.169	0.000910590383083179	6	PSMB4
2.90782241756908e-08	0.545054890909809	0.367	0.167	0.000951962903063766	6	EMC7
3.31585079546975e-08	0.531881618403879	0.964	0.907	0.00108554323342089	6	MT-CO2
3.41087690070169e-08	0.41629364350847	0.584	0.325	0.00111665287975172	6	DYNLL1
3.43713340886888e-08	1.31043686950349	0.301	0.13	0.00112524873539549	6	PRKCB
3.46243453505463e-08	0.519496998938483	0.386	0.172	0.00113353181808618	6	PSMD9
3.46571979627854e-08	0.489358164246279	0.283	0.115	0.00113460734690567	6	ARHGAP4
3.51381790844192e-08	0.74655386830858	0.349	0.162	0.00115035370686571	6	FIBP
3.53280971330742e-08	0.414483427445789	0.952	0.74	0.00115657124394258	6	ATP5E
3.55517364811474e-08	0.264873610346608	1	0.983	0.0011638927489198	6	EIF1
3.93194547836863e-08	0.77091156756882	0.313	0.138	0.00128724031070832	6	SFT2D1
4.21089685176109e-08	0.518478637422244	0.367	0.165	0.00137856341132955	6	POLR2F
4.32603177152797e-08	0.57946610731009	0.301	0.13	0.00141625628136283	6	NDUFB3
4.5682448134997e-08	0.872185460227185	0.307	0.133	0.00149555198704353	6	YWHAE
4.81640511627974e-08	0.545511576996368	0.434	0.208	0.00157679470696766	6	TNFRSF14
5.89607909363387e-08	0.497890123158509	0.536	0.273	0.00193025837367386	6	UQCRFS1
6.03517023800401e-08	0.296858381531904	0.633	0.348	0.00197579403251775	6	SERPINB1
6.38875661381468e-08	0.635357549282636	0.639	0.371	0.00209155114023065	6	LCP1
6.72854273764142e-08	0.737605140374521	0.343	0.157	0.00220279032144905	6	SYTL1
7.07529858336996e-08	0.480702140527274	0.319	0.14	0.00231631125022366	6	CTSA
7.32579313398923e-08	0.674106678050139	0.482	0.255	0.00239831815620539	6	SRI
7.32900451509295e-08	0.507455764691665	0.536	0.267	0.00239936949815113	6	SP110
7.40871631874844e-08	0.619876370959983	0.512	0.268	0.00242546554843186	6	ATP5EP2
7.43413093383941e-08	0.452805367859964	0.608	0.333	0.00243378578512034	6	UQCR10
9.31668092476526e-08	0.693054252896803	0.271	0.113	0.00305009500114965	6	TADA3
9.8665326135216e-08	0.254216832303771	0.988	0.92	0.0032301054470147	6	PFDN5
1.00904918266366e-07	0.58705424615128	0.355	0.169	0.00330342521420429	6	KDELR2
1.10138073759788e-07	0.427039760708309	0.331	0.151	0.00360570025874794	6	MRPL21
1.19010213682704e-07	0.642341971304212	0.524	0.27	0.00389615637554436	6	PSMD4
1.2114722348798e-07	0.701539294541583	0.271	0.115	0.00396611780254948	6	UBE2A
1.23384743363718e-07	0.488377930193564	0.482	0.249	0.00403936972824139	6	AMICA1
1.2392782357906e-07	1.04739482383548	0.464	0.235	0.00405714908833125	6	CCDC12
1.24013645189011e-07	0.527982399659146	0.253	0.106	0.00405995871619783	6	MTIF3
1.2997849943793e-07	0.439042411026096	0.337	0.154	0.00425523611459895	6	PHPT1
1.3137973702659e-07	0.234104619444141	0.536	0.274	0.00430110983077652	6	ARHGDIA
1.44563337044191e-07	1.26083184239184	0.319	0.141	0.00473271452815271	6	UBE2B
1.46027573875917e-07	0.330457689767727	0.404	0.19	0.00478065071354976	6	CMTM7
1.46504788629692e-07	0.496131729589692	0.38	0.178	0.00479627377015887	6	MYH9
1.52468364685349e-07	1.28114435659138	0.283	0.123	0.00499150932306895	6	NDUFB6
1.53563121955949e-07	0.419993526168905	0.741	0.464	0.00502734948659385	6	COX6A1
1.58119224086485e-07	0.619122967034756	0.307	0.137	0.00517650715814335	6	UPP1
1.84629527848096e-07	1.00641817300227	0.271	0.115	0.00604440148269096	6	STX7
1.92007131590516e-07	0.361027448525743	0.753	0.436	0.0062859294740103	6	ARF1
2.01588365238902e-07	0.510210887639863	0.572	0.324	0.00659959990119118	6	SEPT9
2.04554684706299e-07	0.368235649858785	0.536	0.288	0.0066967112679148	6	FAM49B
2.08834923278333e-07	0.589596814563188	0.259	0.109	0.00683683771828608	6	ADK
2.13148912484528e-07	0.539003812517611	0.259	0.107	0.00697806909691847	6	TANK
2.18763530677911e-07	0.959019998786288	0.386	0.184	0.00716188046733344	6	MRPL18
2.27406063682591e-07	0.340730853734411	0.476	0.233	0.00744481971284067	6	ANAPC11
2.46267089077598e-07	0.513585862067971	0.524	0.278	0.00806229196222242	6	PPP4C
2.90400945260723e-07	0.304114573244864	0.253	0.106	0.00950714614594554	6	GYG1
2.91870940307002e-07	0.449375032716983	0.404	0.2	0.00955527084377065	6	HERPUD1
3.3144010093567e-07	0.67892775938113	0.367	0.178	0.010850686024432	6	COX6A1P2
3.32028874547459e-07	0.685766059291997	0.614	0.348	0.0108699612949347	6	CALM3
3.43508891371576e-07	0.79188501153646	0.428	0.214	0.0112457940857227	6	RNF213
3.49201555667967e-07	0.582560831516317	0.349	0.17	0.0114321605294579	6	LRPAP1
3.79958802187227e-07	0.489731358643449	0.434	0.219	0.0124390912660054	6	NDUFS6
4.1693178237155e-07	0.460250270996796	0.373	0.181	0.0136495126912798	6	CLTB
5.0018204307217e-07	0.48700490899751	0.602	0.356	0.0163749597260967	6	CRIP1
5.12717284917434e-07	0.620862141235603	0.325	0.156	0.0167853384736269	6	NDUFS3
5.16602225342283e-07	0.57810095157299	0.283	0.127	0.0169125236532556	6	TMC6
5.43057972877486e-07	0.374046474220544	0.91	0.701	0.0177786319160631	6	CHCHD2
5.50356230910689e-07	0.19488546980035	0.512	0.264	0.0180175622875541	6	PSMB6
5.59536874475345e-07	0.403326519286779	0.398	0.193	0.0183181181965739	6	MT-ND3
5.60392360947083e-07	0.262196442398532	0.319	0.146	0.0183461251126856	6	LYPLA1
5.69727329225162e-07	0.448227741674509	0.494	0.262	0.0186517333041734	6	ZNHIT1
5.78799438725493e-07	0.575929965802507	0.512	0.279	0.0189487360249952	6	NDUFS7
6.09027370160792e-07	0.327873458683472	0.283	0.127	0.019938338044324	6	PRDX3
6.14554502793652e-07	0.604983385450662	0.295	0.134	0.0201192853124586	6	PSMC2
7.20396066752515e-07	0.450968429199062	0.536	0.3	0.0235843264333438	6	RAB7A
7.42555936191319e-07	0.784166098184562	0.313	0.147	0.0243097962390314	6	COMT
7.86059109628225e-07	0.610848174253123	0.265	0.118	0.0257340031310088	6	TLN1
8.2138699432891e-07	0.442564848137199	0.325	0.152	0.0268905674203399	6	NDUFA7.1
8.51595655912027e-07	0.984589348376708	0.343	0.17	0.0278795385832479	6	ADAR
8.87857012409814e-07	0.474962070894584	0.301	0.138	0.0290666628722725	6	CHCHD5
9.48357134889415e-07	0.355477691093917	0.361	0.171	0.0310473158820097	6	TXNL1
9.83208543582261e-07	0.654248218375346	0.53	0.294	0.0321882812997961	6	TBCB
9.93626833886576e-07	0.261502902634729	0.976	0.89	0.0325293552877787	6	CD52
1.08141453874602e-06	0.64135949391481	0.259	0.115	0.0354033491694671	6	UBE2E3
1.14287057483789e-06	0.241133236199022	0.723	0.443	0.0374152968790428	6	PSMB8
1.28119012708484e-06	0.373678205430973	0.867	0.696	0.0419436023805034	6	ZFP36
1.28652780323194e-06	0.329406360424677	0.434	0.231	0.0421183472222071	6	RASGRP2
1.3418503409611e-06	0.482082653080179	0.313	0.149	0.0439294964623846	6	ADI1
1.57851774072696e-06	0.946391484554202	0.253	0.111	0.0516775137959193	6	ERCC1
1.61823623946948e-06	0.561162354590636	0.349	0.172	0.0529778180077517	6	MIEN1
1.77252154677003e-06	0.631778158841405	0.41	0.216	0.0580288103981573	6	C1orf43
1.79683191908863e-06	0.304069343591949	0.367	0.18	0.0588246833671234	6	TMEM9B
1.98324260732864e-06	0.291987374596231	0.422	0.216	0.0649273964787249	6	PCMT1
2.02435125552484e-06	0.476575422893588	0.349	0.174	0.0662732114033721	6	TWF2
2.05293107152223e-06	0.50440772060218	0.633	0.386	0.0672088574194949	6	COX7A2
2.06070617497042e-06	0.928877557717136	0.265	0.121	0.0674633987561816	6	GLUD1
2.0649557035116e-06	0.546102497391972	0.38	0.198	0.0676025198215628	6	MKRN1
2.11867414238664e-06	1.04101472317058	0.265	0.123	0.0693611540734539	6	CYTH4
2.3593381623111e-06	0.458295299789134	0.494	0.269	0.077240012757741	6	NDUFV2
2.40143830859204e-06	0.58257623407359	0.265	0.122	0.0786182873466863	6	NDUFC1
2.41672674062611e-06	0.548437124675657	0.398	0.207	0.0791188000346175	6	PSMB2
2.43312601390574e-06	0.706545446282848	0.446	0.242	0.0796556794432461	6	TCF25
2.60881873053255e-06	0.304600345796404	0.602	0.354	0.0854075076001745	6	BIN2
2.64835666546793e-06	0.574803613199125	0.283	0.132	0.086701900514089	6	PSENEN
2.65640968428273e-06	0.670369894598892	0.337	0.169	0.0869655402440479	6	SNRPD3
2.72677557383861e-06	0.533171978145147	0.458	0.252	0.0892691787363286	6	CHMP2A
2.80283419276192e-06	0.495061459277499	0.53	0.287	0.0917591858026396	6	SELT
3.12311440936543e-06	0.421623984738159	0.783	0.552	0.102244519533805	6	ENO1
3.4821009292547e-06	0.422754455465446	0.825	0.548	0.11399702022194	6	ATP6V0E1
3.49846700010796e-06	0.271146694169358	0.536	0.293	0.114532812649534	6	SRSF9
3.53550496751431e-06	0.243591056862037	0.464	0.249	0.115745361626483	6	LMAN2
3.56017007871085e-06	0.573388552739172	0.265	0.124	0.116552848036836	6	RP11-347P5.1
3.58769227829965e-06	0.435414086695111	0.259	0.117	0.117453869806974	6	HTATIP2
3.90898383975538e-06	0.285763442533302	0.5	0.279	0.127972312945912	6	TMBIM4.1
3.9620139540113e-06	0.160154961528912	0.717	0.444	0.129708412826422	6	GSTP1
4.15498399590056e-06	0.331914803323601	0.446	0.239	0.136025866057793	6	RNF7
4.16769170646298e-06	0.312090149109821	0.693	0.448	0.136441891086185	6	CD44
4.48314118507065e-06	0.394563678480747	0.331	0.162	0.146769076116843	6	CAPZA1
4.57081266401575e-06	0.567486205012444	0.482	0.262	0.149639264994547	6	AHNAK
4.70324731678473e-06	0.319844605904748	0.313	0.153	0.153974910656898	6	OTUB1
4.80354798981458e-06	0.411620556584377	0.295	0.139	0.15725855409055	6	AKR1A1
4.89350812158545e-06	0.251986186490529	0.355	0.18	0.160203668884464	6	MYADM
5.20945576134815e-06	0.26172991940466	0.518	0.283	0.170547162715016	6	DNAJA1
5.24061265617995e-06	0.389045349216663	0.741	0.463	0.171567177138019	6	SAP18
5.25337115560002e-06	0.354236445111752	0.259	0.117	0.171984864892034	6	SSBP4
5.39658802350329e-06	0.452379666085625	0.295	0.145	0.176673498713451	6	VIMP
5.73069293617768e-06	0.252211168182687	0.982	0.856	0.187611425344585	6	ACTG1
5.80309990476952e-06	0.271743936062514	0.518	0.273	0.189981884682345	6	NDUFB7
5.84153087640223e-06	0.339341851304772	0.735	0.514	0.191240037831656	6	NDUFA4
5.85613144936926e-06	0.287083681225821	0.307	0.153	0.191718031389451	6	CCDC115
5.93161563963185e-06	0.413271537609858	0.355	0.183	0.194189232810267	6	TMEM147
6.33959898862391e-06	0.516716325184301	0.277	0.133	0.20754579168957	6	RHEB
7.35812504633178e-06	0.69972472606796	0.38	0.198	0.24089029776681	6	RBCK1
7.39898036666601e-06	0.633104538935146	0.259	0.124	0.242227819243912	6	NAPA
8.14333576041381e-06	0.457540861397215	0.271	0.128	0.266596526124427	6	TUBB4B
8.49570433739424e-06	0.507906006365409	0.277	0.136	0.278132368597613	6	SQRDL
8.71023093348205e-06	0.332851821484415	0.398	0.208	0.285155540300335	6	C19orf10
8.81306444400885e-06	0.339817857025583	0.343	0.175	0.288522103767962	6	GRB2
9.10504775624729e-06	0.772947964695768	0.325	0.16	0.298081053444024	6	PSMC4
1.01346279539566e-05	0.450514097442711	0.482	0.282	0.33178744995663	6	UQCRQ
1.04598794184849e-05	0.309785000185033	0.62	0.372	0.342435532402359	6	ID2
1.04672434524424e-05	0.339753031583325	0.548	0.332	0.342676616146058	6	CD63
1.06465806749873e-05	0.694606692686189	0.331	0.167	0.348547758137735	6	LSMD1
1.12744488095959e-05	0.385313089556581	0.506	0.287	0.369102905128552	6	GNAS
1.13173222004087e-05	0.285389918552288	0.301	0.145	0.370506494196979	6	FUNDC2
1.22420186412158e-05	0.400995269939491	0.307	0.152	0.400779206276122	6	CDK2AP2
1.32034216588274e-05	0.113171678494599	0.97	0.843	0.432253618266693	6	GAPDH
1.32895447135891e-05	0.501011754764436	0.325	0.165	0.435073114833478	6	CHMP3
1.3569170149183e-05	0.371581420930866	0.759	0.531	0.444227492343955	6	GPX4
1.35701774655143e-05	0.25168699969929	0.452	0.246	0.444260469866008	6	NDUFA2
1.35913681833931e-05	0.600289437647542	0.5	0.299	0.444954211587924	6	OSTF1
1.4086761870237e-05	0.222317435345457	0.458	0.244	0.461172410107818	6	BUD31
1.41552765581918e-05	0.374482506804577	0.392	0.212	0.463415443962082	6	NDUFA12
1.49773003850489e-05	0.28681000734231	0.349	0.187	0.490326860005732	6	PFDN2
1.56564954541917e-05	0.562479203858247	0.283	0.147	0.512562348179329	6	ARL4A
1.71684652930099e-05	0.393048798939898	0.373	0.193	0.562061216762557	6	SHFM1
1.72394953622309e-05	0.687669028727109	0.41	0.217	0.564386599168714	6	RALY
1.74963670949626e-05	0.265611763513381	0.554	0.312	0.572796065954887	6	RAP1A
1.75191738796898e-05	0.332101318861632	0.59	0.36	0.573542714473285	6	ATP5F1
1.78082613683494e-05	0.623303873037743	0.313	0.16	0.583006860677021	6	RAB2A
1.80474260155197e-05	0.417878427411134	0.392	0.211	0.590836632896084	6	CHMP5
1.80477786315016e-05	0.272623416050199	0.271	0.129	0.590848176838099	6	OS9
1.81552897493423e-05	0.352759420077727	0.663	0.407	0.59436787581397	6	ICAM3
1.99694566523115e-05	0.83737170653104	0.386	0.208	0.653760071883375	6	SNX17
2.04100863540267e-05	0.230493694136169	0.319	0.162	0.668185407058126	6	NDUFS2
2.14527199040023e-05	0.265109564400789	0.614	0.359	0.702319144217229	6	CDC42
2.24033823723152e-05	0.298590040858552	0.307	0.155	0.733441932104856	6	POLR2E
2.70721868673585e-05	0.407214642455367	0.584	0.398	0.886289253663583	6	PTGES3
2.91013068557574e-05	0.497528580677824	0.428	0.242	0.952718583843786	6	ATP6AP2
3.10368006747122e-05	0.452180150352039	0.325	0.168	1	6	NUCB1
3.12218605544775e-05	0.23458081883897	0.38	0.201	1	6	RTFDC1
3.24489115426663e-05	0.299825196635661	0.289	0.146	1	6	WBP2
3.33422248427093e-05	0.303528272346631	0.97	0.846	1	6	UBC
3.44335757267763e-05	0.366778687354359	0.259	0.127	1	6	NDUFS4
3.58877598723548e-05	0.48772155916858	0.331	0.178	1	6	DECR1
3.60091333506303e-05	0.750107552364709	0.41	0.223	1	6	DCTN3
3.777032665396e-05	0.312048427571179	0.518	0.304	1	6	ARPC4
3.84628796114059e-05	0.521995842696845	0.265	0.135	1	6	HM13
3.9841562639606e-05	0.337198699678248	0.355	0.187	1	6	STK17B
4.07294112399984e-05	0.541724761359177	0.47	0.265	1	6	ATRAID
4.15094214452702e-05	0.266626090908142	0.994	0.885	1	6	DUSP1
4.16041835920029e-05	0.317594475921616	0.253	0.126	1	6	PMAIP1
4.45629181857316e-05	0.652580490663991	0.259	0.126	1	6	LCP2
4.88728604202684e-05	0.519576081331996	0.337	0.186	1	6	CYC1
5.02725474536234e-05	0.252765507118903	0.343	0.18	1	6	TMEM160
